gene_id,gene_name,gene_type,chrom,start,end,strand
ENSG00000229299.2,AL121845.1,lncRNA,chr20,63744689,63745958,+
ENSG00000231208.4,ZBTB46-AS1,lncRNA,chr20,63808076,63816521,+
ENSG00000268858.2,AL118506.1,lncRNA,chr20,63861212,63864293,-
ENSG00000280213.1,UCKL1-AS1,lncRNA,chr20,63953384,63956985,+
ENSG00000237371.1,AL355803.1,lncRNA,chr20,64056803,64057084,+
ENSG00000286999.1,AL121581.2,lncRNA,chr20,64097208,64101162,-
ENSG00000149656.8,LINC00266-1,lncRNA,chr20,64290385,64313132,+
ENSG00000279687.1,FP565260.5,lncRNA,chr21,5073458,5087867,+
ENSG00000279669.1,AC079801.1,lncRNA,chr21,5232668,5243833,-
ENSG00000279094.3,LINC01670,lncRNA,chr21,5499151,5502542,-
ENSG00000274333.4,CU633967.1,lncRNA,chr21,5553637,5614880,+
ENSG00000279784.1,FP236315.3,lncRNA,chr21,5705345,5707160,+
ENSG00000279064.1,FP236315.1,lncRNA,chr21,5707004,5709456,-
ENSG00000280191.3,LINC01669,lncRNA,chr21,6060340,6076305,+
ENSG00000280095.1,CU639417.4,lncRNA,chr21,6081193,6082585,+
ENSG00000280179.1,CU639417.5,lncRNA,chr21,6084364,6091407,-
ENSG00000288187.1,CU633906.5,lncRNA,chr21,6215291,6217681,-
ENSG00000275496.4,CU633906.1,lncRNA,chr21,6228966,6267317,-
ENSG00000278903.3,CU633906.2,lncRNA,chr21,6318434,6360415,+
ENSG00000278927.1,FP236240.1,lncRNA,chr21,6550749,6553955,-
ENSG00000280145.3,CU638689.4,lncRNA,chr21,6630182,6670695,-
ENSG00000278878.1,CU638689.1,lncRNA,chr21,6667304,6670667,-
ENSG00000280164.1,CU638689.5,lncRNA,chr21,6721812,6725209,+
ENSG00000279998.1,FP475955.3,lncRNA,chr21,6789592,6812297,+
ENSG00000278955.3,FP475955.1,lncRNA,chr21,6858539,6897263,+
ENSG00000279751.1,FP475955.2,lncRNA,chr21,6904884,6906692,+
ENSG00000280018.4,CU634019.5,lncRNA,chr21,6986450,6997765,-
ENSG00000278884.1,CU634019.2,lncRNA,chr21,7020599,7025166,+
ENSG00000277067.4,CU634019.1,lncRNA,chr21,7048891,7087229,+
ENSG00000276077.4,CU633904.1,lncRNA,chr21,7430659,7469007,+
ENSG00000277991.4,FP236241.1,lncRNA,chr21,7669397,7681742,-
ENSG00000278996.1,FP671120.4,lncRNA,chr21,8197620,8227646,+
ENSG00000280800.1,FP671120.6,lncRNA,chr21,8210384,8211306,-
ENSG00000281383.1,FP671120.7,lncRNA,chr21,8254592,8255514,-
ENSG00000280441.3,FP236383.3,lncRNA,chr21,8380643,8454792,+
ENSG00000280614.1,FP236383.4,lncRNA,chr21,8393419,8394341,-
ENSG00000281181.1,FP236383.5,lncRNA,chr21,8437629,8438551,-
ENSG00000279579.3,LINC01666,lncRNA,chr21,8759077,8761335,+
ENSG00000286033.1,CR381670.2,lncRNA,chr21,8762386,8836565,-
ENSG00000279501.1,CR392039.3,lncRNA,chr21,8996496,9018670,-
ENSG00000278932.4,CR381653.1,lncRNA,chr21,9325013,9368775,+
ENSG00000286103.1,AC124864.2,lncRNA,chr21,9634244,9679906,+
ENSG00000279321.1,AC018692.1,lncRNA,chr21,9913117,9914846,+
ENSG00000279851.2,CR382287.1,lncRNA,chr21,10122273,10129029,+
ENSG00000277693.2,AP003900.1,lncRNA,chr21,10328411,10342737,-
ENSG00000273840.1,AF254983.1,lncRNA,chr21,10482738,10605716,+
ENSG00000229306.1,AP001464.1,lncRNA,chr21,12999676,13016692,-
ENSG00000280108.2,AJ239318.1,lncRNA,chr21,13305152,13314944,+
ENSG00000228159.2,LINC01674,lncRNA,chr21,13516107,13574999,+
ENSG00000224922.1,AL050303.1,lncRNA,chr21,13769932,13771740,+
ENSG00000224905.7,AP001347.1,lncRNA,chr21,14027419,14144468,+
ENSG00000223662.1,SAMSN1-AS1,lncRNA,chr21,14582202,14598303,+
ENSG00000232884.9,AF127936.1,lncRNA,chr21,14676698,14763090,-
ENSG00000235609.7,AF127577.4,lncRNA,chr21,14818843,15014430,-
ENSG00000281903.2,LINC02246,lncRNA,chr21,14819699,14918552,-
ENSG00000235277.1,AF127577.3,lncRNA,chr21,14918534,14947096,+
ENSG00000229047.1,AF127577.1,lncRNA,chr21,14961309,14964233,+
ENSG00000231201.1,AF127577.2,lncRNA,chr21,14971470,14992854,+
ENSG00000236471.1,AF127577.5,lncRNA,chr21,15067070,15067837,+
ENSG00000288536.1,AF222684.1,lncRNA,chr21,15102313,15138649,-
ENSG00000288555.1,AF222685.1,lncRNA,chr21,15190406,15224394,-
ENSG00000288578.1,AF130248.1,lncRNA,chr21,15263421,15283727,-
ENSG00000229425.3,AJ009632.2,lncRNA,chr21,15368966,15627342,-
ENSG00000224247.1,AJ009632.1,lncRNA,chr21,15493932,15496124,-
ENSG00000215386.13,MIR99AHG,lncRNA,chr21,15928296,16645467,+
ENSG00000270071.3,AP001172.1,lncRNA,chr21,16291079,16310382,-
ENSG00000270139.1,AP001172.2,lncRNA,chr21,16417139,16419080,-
ENSG00000287066.1,AP000962.3,lncRNA,chr21,16505555,16507916,-
ENSG00000269950.1,AP000962.1,lncRNA,chr21,16574718,16582637,-
ENSG00000237735.2,AF130359.1,lncRNA,chr21,16754519,16815688,-
ENSG00000232886.1,AF212831.1,lncRNA,chr21,16862875,16873691,-
ENSG00000232560.7,LINC01549,lncRNA,chr21,17438821,17450104,+
ENSG00000280594.1,BTG3-AS1,lncRNA,chr21,17611744,17633199,+
ENSG00000226956.1,AP000432.1,lncRNA,chr21,17659276,17660384,-
ENSG00000240770.5,C21orf91-OT1,lncRNA,chr21,17763315,17792523,-
ENSG00000244676.5,AL109761.1,lncRNA,chr21,17793488,17810845,+
ENSG00000231755.1,CHODL-AS1,lncRNA,chr21,17835016,17885608,-
ENSG00000227330.1,AF130417.1,lncRNA,chr21,18022370,18114904,-
ENSG00000228708.1,AL109763.1,lncRNA,chr21,18477358,18486599,-
ENSG00000224141.6,MIR548XHG,lncRNA,chr21,18561265,18760320,-
ENSG00000230233.1,AF240627.1,lncRNA,chr21,18614431,18650360,+
ENSG00000232193.1,AL157359.2,lncRNA,chr21,18917934,18935859,-
ENSG00000226204.1,AL157359.1,lncRNA,chr21,18953264,18967058,-
ENSG00000235965.2,AP000431.2,lncRNA,chr21,19046310,19047684,-
ENSG00000229289.1,AP000431.1,lncRNA,chr21,19130523,19134423,+
ENSG00000231620.1,AP000855.1,lncRNA,chr21,19301613,19303739,+
ENSG00000233480.2,LINC01683,lncRNA,chr21,19893113,19900043,-
ENSG00000233236.1,LINC02573,lncRNA,chr21,20256752,20258820,-
ENSG00000224924.7,LINC00320,lncRNA,chr21,20651450,20803816,-
ENSG00000226771.1,AP001136.1,lncRNA,chr21,21223295,21226829,-
ENSG00000234730.1,AP001117.1,lncRNA,chr21,21566763,21615437,+
ENSG00000237527.1,AF241725.1,lncRNA,chr21,21655038,21686329,-
ENSG00000238265.1,LINC00317,lncRNA,chr21,21723293,21737319,-
ENSG00000233997.5,LINC01425,lncRNA,chr21,21746973,21797415,+
ENSG00000227075.1,AP000472.1,lncRNA,chr21,21933315,21975681,-
ENSG00000233215.6,LINC01687,lncRNA,chr21,22008756,22098518,-
ENSG00000184856.7,LINC00308,lncRNA,chr21,22098616,22116605,+
ENSG00000226043.2,AP000561.1,lncRNA,chr21,22209920,22420819,+
ENSG00000234034.1,AP000959.1,lncRNA,chr21,22500604,22520058,-
ENSG00000230972.1,AP001116.1,lncRNA,chr21,23065491,23131206,+
ENSG00000286222.1,AP001255.1,lncRNA,chr21,23106928,23119903,-
ENSG00000228592.2,D21S2088E,lncRNA,chr21,23352929,23423778,-
ENSG00000227716.1,AP000459.1,lncRNA,chr21,23477641,23490724,+
ENSG00000288094.1,AP000961.1,lncRNA,chr21,23704260,23709345,+
ENSG00000287612.1,AP000474.2,lncRNA,chr21,23857081,23889150,+
ENSG00000231986.1,AP000474.1,lncRNA,chr21,23888798,23890541,-
ENSG00000235564.2,AP000477.2,lncRNA,chr21,23960569,23968747,-
ENSG00000287801.1,AP000477.3,lncRNA,chr21,23982645,24114352,-
ENSG00000226996.5,AP000477.1,lncRNA,chr21,24043257,24050286,+
ENSG00000224018.2,AP000470.1,lncRNA,chr21,24154871,24192924,-
ENSG00000224832.2,LINC01689,lncRNA,chr21,24304546,24321377,-
ENSG00000237484.6,LINC01684,lncRNA,chr21,24306939,24547942,+
ENSG00000226983.3,LINC01692,lncRNA,chr21,24840550,25057746,+
ENSG00000227090.1,AP000402.1,lncRNA,chr21,24886676,24902756,-
ENSG00000230379.5,AP000146.1,lncRNA,chr21,24938431,24992817,-
ENSG00000244278.1,AP000235.1,lncRNA,chr21,25055535,25069906,+
ENSG00000232512.6,AP000233.2,lncRNA,chr21,25095022,25103670,+
ENSG00000223870.1,AP000233.1,lncRNA,chr21,25127469,25135247,+
ENSG00000222042.2,AP001341.1,lncRNA,chr21,25169431,25361868,-
ENSG00000185433.10,LINC00158,lncRNA,chr21,25385388,25431701,-
ENSG00000229962.2,AP000221.1,lncRNA,chr21,25515349,25518865,-
ENSG00000234883.6,MIR155HG,lncRNA,chr21,25561909,25575168,+
ENSG00000260583.1,AP000223.1,lncRNA,chr21,25582770,25583326,-
ENSG00000287109.1,AP000224.1,lncRNA,chr21,25646113,25654671,-
ENSG00000233783.8,AP001442.1,lncRNA,chr21,25928754,25952614,+
ENSG00000224541.1,AP001439.1,lncRNA,chr21,26158091,26175824,+
ENSG00000273492.6,APP-DT,lncRNA,chr21,26170871,26217381,+
ENSG00000286902.1,AP001595.2,lncRNA,chr21,26317390,26320773,-
ENSG00000229025.1,AP001595.1,lncRNA,chr21,26349780,26350634,-
ENSG00000232692.1,AP001596.1,lncRNA,chr21,26378552,26471698,+
ENSG00000197934.8,CYYR1-AS1,lncRNA,chr21,26393635,26569252,+
ENSG00000273115.1,AP001596.2,lncRNA,chr21,26459903,26460214,-
ENSG00000223563.1,AP001599.1,lncRNA,chr21,26889376,26939742,+
ENSG00000231236.2,AP001605.1,lncRNA,chr21,27358885,27448579,-
ENSG00000236332.2,AP001604.1,lncRNA,chr21,27361121,27395787,+
ENSG00000234052.2,LINC01673,lncRNA,chr21,27638613,27675024,+
ENSG00000225298.5,LINC00113,lncRNA,chr21,27722379,27751233,+
ENSG00000234083.1,AJ006995.1,lncRNA,chr21,27954922,27985295,+
ENSG00000178457.3,LINC00314,lncRNA,chr21,28013363,28023233,+
ENSG00000232079.7,LINC01697,lncRNA,chr21,28048404,28137611,+
ENSG00000236532.6,LINC01695,lncRNA,chr21,28116094,28228667,-
ENSG00000232855.7,AF165147.1,lncRNA,chr21,28328738,28674848,-
ENSG00000226935.6,LINC00161,lncRNA,chr21,28539318,28540355,+
ENSG00000273254.1,AF129075.2,lncRNA,chr21,29024255,29024890,-
ENSG00000231125.2,AF129075.1,lncRNA,chr21,29058073,29060095,-
ENSG00000286018.1,AF129075.3,lncRNA,chr21,29063446,29064368,+
ENSG00000224649.1,AF124730.1,lncRNA,chr21,29182027,29187795,-
ENSG00000215533.8,LINC00189,lncRNA,chr21,29193480,29288205,+
ENSG00000248476.1,BACH1-IT1,lncRNA,chr21,29351634,29361894,+
ENSG00000273017.1,AP000240.1,lncRNA,chr21,29359002,29359453,+
ENSG00000232118.2,BACH1-AS1,lncRNA,chr21,29370019,29376339,-
ENSG00000228817.4,BACH1-IT2,lncRNA,chr21,29370497,29373709,+
ENSG00000234293.1,BACH1-IT3,lncRNA,chr21,29496047,29500386,+
ENSG00000273464.1,AP000238.1,lncRNA,chr21,29657406,29657831,+
ENSG00000174680.10,GRIK1-AS1,lncRNA,chr21,29748175,29764002,+
ENSG00000259981.1,AF096876.1,lncRNA,chr21,30089717,30097836,+
ENSG00000227342.1,LINC00307,lncRNA,chr21,30209151,30211783,-
ENSG00000286643.1,AP000248.1,lncRNA,chr21,31347736,31359157,+
ENSG00000237594.2,AP000251.1,lncRNA,chr21,31559245,31560487,+
ENSG00000234509.1,AP000253.1,lncRNA,chr21,31653593,31659500,-
ENSG00000273271.1,AP000254.2,lncRNA,chr21,31666728,31667247,-
ENSG00000273091.1,AP000255.1,lncRNA,chr21,31735732,31736407,+
ENSG00000237138.1,HUNK-AS1,lncRNA,chr21,32020966,32021782,-
ENSG00000230323.6,LINC00159,lncRNA,chr21,32080316,32197813,-
ENSG00000261610.1,AP000265.1,lncRNA,chr21,32259804,32261585,-
ENSG00000227256.1,MIS18A-AS1,lncRNA,chr21,32277863,32280988,+
ENSG00000232623.1,MRAP-AS1,lncRNA,chr21,32306464,32308737,-
ENSG00000256073.3,URB1-AS1,lncRNA,chr21,32393130,32393960,+
ENSG00000238197.6,PAXBP1-AS1,lncRNA,chr21,32728097,32747065,+
ENSG00000205930.10,C21orf62-AS1,lncRNA,chr21,32772100,32955437,+
ENSG00000232360.1,AP000281.2,lncRNA,chr21,32844367,32849934,-
ENSG00000227757.3,AP000282.1,lncRNA,chr21,32913649,33071104,-
ENSG00000228961.1,LINC01690,lncRNA,chr21,32958888,32960566,+
ENSG00000232539.1,LINC00945,lncRNA,chr21,33057829,33064983,+
ENSG00000226527.2,AP000289.1,lncRNA,chr21,33110867,33123725,-
ENSG00000226433.2,AP000290.1,lncRNA,chr21,33152614,33159110,+
ENSG00000229086.5,LINC01548,lncRNA,chr21,33164809,33170649,-
ENSG00000223799.1,IL10RB-DT,lncRNA,chr21,33263873,33266260,-
ENSG00000231355.1,AP000302.1,lncRNA,chr21,33482499,33484258,-
ENSG00000237945.7,LINC00649,lncRNA,chr21,33915534,33977691,+
ENSG00000273102.1,AP000569.1,lncRNA,chr21,33967101,33968573,-
ENSG00000272657.1,AP000317.2,lncRNA,chr21,34073592,34360033,+
ENSG00000227456.9,LINC00310,lncRNA,chr21,34157724,34190244,+
ENSG00000214955.5,AP000317.1,lncRNA,chr21,34205055,34325034,+
ENSG00000225555.2,AP000320.1,lncRNA,chr21,34353099,34375364,-
ENSG00000273104.1,AP000322.2,lncRNA,chr21,34412200,34412587,+
ENSG00000272958.1,AP000322.1,lncRNA,chr21,34425508,34426017,+
ENSG00000230978.2,LINC00160,lncRNA,chr21,34723807,34737204,-
ENSG00000234380.2,LINC01426,lncRNA,chr21,34745757,34784886,+
ENSG00000286153.1,AP000331.1,lncRNA,chr21,34836286,34884882,+
ENSG00000234703.1,AF015262.1,lncRNA,chr21,35136638,35139222,+
ENSG00000230794.1,AF015720.1,lncRNA,chr21,35713139,35732942,-
ENSG00000231106.2,LINC01436,lncRNA,chr21,36005338,36007838,+
ENSG00000236677.1,SETD4-AS1,lncRNA,chr21,36060432,36064408,+
ENSG00000230212.6,AP000688.1,lncRNA,chr21,36069642,36126640,-
ENSG00000236119.1,AP000688.3,lncRNA,chr21,36082859,36090414,+
ENSG00000233393.1,AP000688.2,lncRNA,chr21,36104881,36109690,+
ENSG00000236830.7,CBR3-AS1,lncRNA,chr21,36131767,36175815,-
ENSG00000273199.1,AP000692.2,lncRNA,chr21,36319792,36320670,-
ENSG00000228107.1,AP000692.1,lncRNA,chr21,36360630,36362040,+
ENSG00000230479.1,AP000695.1,lncRNA,chr21,36430360,36481070,+
ENSG00000233818.1,AP000695.2,lncRNA,chr21,36445731,36532408,+
ENSG00000286517.1,AP000696.2,lncRNA,chr21,36526280,36542855,-
ENSG00000286852.1,AP000696.3,lncRNA,chr21,36580172,36581229,+
ENSG00000231324.1,AP000696.1,lncRNA,chr21,36632681,36637033,-
ENSG00000224269.1,AP000697.1,lncRNA,chr21,36698773,36701564,-
ENSG00000237646.1,HLCS-IT1,lncRNA,chr21,36803984,36806284,-
ENSG00000224790.3,AP000704.1,lncRNA,chr21,36966461,36975164,+
ENSG00000270116.1,AP001429.1,lncRNA,chr21,37100814,37101343,+
ENSG00000228677.1,TTC3-AS1,lncRNA,chr21,37187666,37193926,-
ENSG00000230366.9,DSCR9,lncRNA,chr21,37208503,37221736,+
ENSG00000242553.1,AP001432.1,lncRNA,chr21,37221419,37237744,+
ENSG00000272948.2,AP001412.1,lncRNA,chr21,37267784,37268497,+
ENSG00000287637.1,AP001437.2,lncRNA,chr21,37337382,37366858,-
ENSG00000273210.1,AP001437.1,lncRNA,chr21,37365477,37365932,-
ENSG00000286717.1,AP001407.1,lncRNA,chr21,37593977,37661496,+
ENSG00000233213.1,KCNJ6-AS1,lncRNA,chr21,37717102,37719569,-
ENSG00000184029.9,DSCR4,lncRNA,chr21,37951425,38121360,-
ENSG00000223608.1,DSCR4-IT1,lncRNA,chr21,38006544,38010618,-
ENSG00000198054.12,DSCR8,lncRNA,chr21,38121451,38156511,+
ENSG00000233316.4,DSCR10,lncRNA,chr21,38206156,38208644,+
ENSG00000226012.1,AP001434.1,lncRNA,chr21,38237217,38238201,-
ENSG00000231231.5,LINC01423,lncRNA,chr21,38323635,38333421,-
ENSG00000287470.1,AP001037.1,lncRNA,chr21,38503562,38543336,+
ENSG00000223806.8,LINC00114,lncRNA,chr21,38733890,38747460,-
ENSG00000205622.11,AP001042.1,lncRNA,chr21,38812878,38956467,-
ENSG00000229986.1,AP001042.2,lncRNA,chr21,38846247,38848644,+
ENSG00000287082.1,AP001042.3,lncRNA,chr21,38857539,38858861,+
ENSG00000229925.1,AP001043.1,lncRNA,chr21,38888772,38903905,+
ENSG00000232837.1,LINC01700,lncRNA,chr21,38974429,38977774,-
ENSG00000235888.3,AF064858.1,lncRNA,chr21,38988569,39062894,-
ENSG00000237609.1,AF064858.2,lncRNA,chr21,39028536,39029128,-
ENSG00000272991.1,AF129408.1,lncRNA,chr21,39184469,39184899,+
ENSG00000237373.1,BRWD1-IT1,lncRNA,chr21,39217093,39219805,-
ENSG00000255568.3,BRWD1-AS2,lncRNA,chr21,39313935,39314962,+
ENSG00000238141.2,BRWD1-AS1,lncRNA,chr21,39315707,39323218,+
ENSG00000184809.13,B3GALT5-AS1,lncRNA,chr21,39597147,39612910,-
ENSG00000225330.1,AF064860.1,lncRNA,chr21,39630271,39726085,+
ENSG00000231713.2,AF064860.2,lncRNA,chr21,39727755,39730680,+
ENSG00000235123.5,DSCAM-AS1,lncRNA,chr21,40383083,40385358,+
ENSG00000233756.5,DSCAM-IT1,lncRNA,chr21,40615378,40630767,-
ENSG00000288069.1,AF064866.1,lncRNA,chr21,40736318,40754888,+
ENSG00000286425.1,AL773573.1,lncRNA,chr21,41007244,41037362,-
ENSG00000226496.3,LINC00323,lncRNA,chr21,41141493,41148198,-
ENSG00000280109.3,PLAC4,lncRNA,chr21,41175231,41186788,-
ENSG00000224388.1,BACE2-IT1,lncRNA,chr21,41180097,41180626,+
ENSG00000228318.3,AP001610.2,lncRNA,chr21,41441056,41445708,-
ENSG00000232806.1,AP001610.3,lncRNA,chr21,41559125,41562958,-
ENSG00000223400.1,AP006748.1,lncRNA,chr21,41576135,41581319,-
ENSG00000286027.1,PCSEAT,lncRNA,chr21,41580475,41582887,+
ENSG00000227702.1,LINC00111,lncRNA,chr21,41679181,41697336,+
ENSG00000236384.7,LINC00479,lncRNA,chr21,41711520,41715775,-
ENSG00000232401.2,LINC00112,lncRNA,chr21,41715806,41717975,+
ENSG00000236883.1,AP001615.1,lncRNA,chr21,41739373,41741308,+
ENSG00000236545.1,AP001619.2,lncRNA,chr21,41870633,41872054,+
ENSG00000227698.1,AP001619.1,lncRNA,chr21,41874756,41877613,-
ENSG00000237232.9,ZNF295-AS1,lncRNA,chr21,42009194,42055130,+
ENSG00000184385.2,UMODL1-AS1,lncRNA,chr21,42102134,42108534,-
ENSG00000239930.2,AP001625.3,lncRNA,chr21,42496539,42497443,+
ENSG00000231867.1,AP001625.1,lncRNA,chr21,42508624,42509661,+
ENSG00000235772.1,AP001625.2,lncRNA,chr21,42560374,42561934,-
ENSG00000225431.1,LINC01671,lncRNA,chr21,42599280,42615058,-
ENSG00000235023.1,AP001626.1,lncRNA,chr21,42648271,42651244,-
ENSG00000225731.1,PDE9A-AS1,lncRNA,chr21,42733594,42741758,-
ENSG00000283051.1,LINC01668,lncRNA,chr21,42777819,42779994,-
ENSG00000233754.2,AP001628.2,lncRNA,chr21,42781074,42782229,-
ENSG00000225218.1,AP001628.1,lncRNA,chr21,42831040,42836477,-
ENSG00000224100.1,AP001630.1,lncRNA,chr21,42964639,42965363,-
ENSG00000286549.1,AP001631.2,lncRNA,chr21,43107942,43168646,+
ENSG00000236663.1,FRGCA,lncRNA,chr21,43140523,43141092,-
ENSG00000228120.2,AP001631.1,lncRNA,chr21,43159066,43162277,-
ENSG00000237864.1,LINC00322,lncRNA,chr21,43322417,43332039,-
ENSG00000237989.1,LINC01679,lncRNA,chr21,43358147,43362349,-
ENSG00000225637.1,AP001046.1,lncRNA,chr21,43363332,43366566,+
ENSG00000188660.4,LINC00319,lncRNA,chr21,43446601,43453902,+
ENSG00000185186.10,LINC00313,lncRNA,chr21,43461960,43479534,-
ENSG00000223975.1,AP001048.1,lncRNA,chr21,43465309,43467298,+
ENSG00000287507.1,AP001053.1,lncRNA,chr21,43768320,43771666,+
ENSG00000215458.8,AATBC,lncRNA,chr21,43805758,43812567,-
ENSG00000225331.1,LINC01678,lncRNA,chr21,44158740,44160076,-
ENSG00000285413.1,AP001056.2,lncRNA,chr21,44172169,44194338,-
ENSG00000237604.1,AP001056.1,lncRNA,chr21,44175489,44176453,+
ENSG00000232124.3,AP001057.1,lncRNA,chr21,44200602,44207399,-
ENSG00000278158.1,AP001059.2,lncRNA,chr21,44241847,44242081,+
ENSG00000275799.1,AP001059.1,lncRNA,chr21,44244545,44244993,+
ENSG00000232010.1,DNMT3L-AS1,lncRNA,chr21,44250813,44251520,+
ENSG00000241728.5,AP001062.3,lncRNA,chr21,44328944,44330221,-
ENSG00000184441.4,AP001062.1,lncRNA,chr21,44331234,44335851,+
ENSG00000232969.1,AP001062.2,lncRNA,chr21,44339376,44340470,+
ENSG00000260256.1,AP001063.1,lncRNA,chr21,44347767,44348295,-
ENSG00000230061.2,TRPM2-AS,lncRNA,chr21,44414588,44425272,-
ENSG00000229356.1,LRRC3-DT,lncRNA,chr21,44450986,44455284,-
ENSG00000274225.1,AP001065.3,lncRNA,chr21,44477850,44478493,+
ENSG00000228709.1,LINC02575,lncRNA,chr21,44485577,44490288,+
ENSG00000277352.1,AP001065.4,lncRNA,chr21,44494874,44495519,+
ENSG00000235890.2,TSPEAR-AS1,lncRNA,chr21,44506807,44516575,+
ENSG00000182912.6,TSPEAR-AS2,lncRNA,chr21,44517216,44525952,+
ENSG00000287088.1,AP001066.1,lncRNA,chr21,44530172,44533145,+
ENSG00000236519.1,LINC01424,lncRNA,chr21,44802577,44804717,+
ENSG00000227039.6,ITGB2-AS1,lncRNA,chr21,44921051,44929678,+
ENSG00000273027.1,AL844908.2,lncRNA,chr21,44929653,44930112,-
ENSG00000183250.12,LINC01547,lncRNA,chr21,44932814,44939937,-
ENSG00000272825.1,AL844908.1,lncRNA,chr21,44936303,44936954,+
ENSG00000276529.1,AP001505.1,lncRNA,chr21,44978832,44979274,+
ENSG00000234880.1,LINC00163,lncRNA,chr21,44989864,44994086,-
ENSG00000261706.1,LINC00165,lncRNA,chr21,44994362,44995185,-
ENSG00000275874.1,PICSAR,lncRNA,chr21,44999208,45004727,-
ENSG00000267857.2,AL133499.1,lncRNA,chr21,45100487,45101094,-
ENSG00000182586.9,LINC00334,lncRNA,chr21,45234308,45264548,+
ENSG00000223768.2,LINC00205,lncRNA,chr21,45288050,45297806,+
ENSG00000286262.1,BX322557.2,lncRNA,chr21,45299929,45302964,+
ENSG00000184274.3,LINC00315,lncRNA,chr21,45300245,45305257,-
ENSG00000229382.1,BX322557.1,lncRNA,chr21,45336707,45338665,+
ENSG00000237664.1,LINC00316,lncRNA,chr21,45338590,45341990,-
ENSG00000228355.1,BX322559.1,lncRNA,chr21,45378201,45379635,-
ENSG00000273796.1,BX322562.1,lncRNA,chr21,45403809,45404369,-
ENSG00000224574.1,COL18A1-AS2,lncRNA,chr21,45407386,45410065,-
ENSG00000183535.9,COL18A1-AS1,lncRNA,chr21,45419716,45425070,-
ENSG00000233922.3,LINC01694,lncRNA,chr21,45593654,45603088,+
ENSG00000286082.1,AL133493.1,lncRNA,chr21,45596364,45625675,-
ENSG00000286594.1,AL133493.2,lncRNA,chr21,45607386,45609194,+
ENSG00000275139.1,AL133492.1,lncRNA,chr21,45759804,45763758,-
ENSG00000205424.2,PCBP3-AS1,lncRNA,chr21,45827961,45837987,-
ENSG00000286886.1,AJ011931.2,lncRNA,chr21,45861830,45888638,-
ENSG00000276633.1,AJ011931.1,lncRNA,chr21,45870854,45873345,+
ENSG00000280604.1,AJ239328.1,lncRNA,chr21,45914296,45919483,+
ENSG00000274248.1,AJ011932.1,lncRNA,chr21,45974489,45974953,+
ENSG00000224413.1,AP001476.1,lncRNA,chr21,46037052,46039807,+
ENSG00000228235.1,AP001476.3,lncRNA,chr21,46052596,46053105,+
ENSG00000226115.1,AP001476.2,lncRNA,chr21,46056516,46057567,+
ENSG00000227438.1,AP001471.1,lncRNA,chr21,46093264,46097530,-
ENSG00000237338.1,FTCD-AS1,lncRNA,chr21,46151614,46152647,+
ENSG00000228404.1,AP001468.1,lncRNA,chr21,46185079,46188941,+
ENSG00000223901.2,AP001469.1,lncRNA,chr21,46220269,46225364,+
ENSG00000215424.10,MCM3AP-AS1,lncRNA,chr21,46229196,46259390,+
ENSG00000228137.1,AP001469.2,lncRNA,chr21,46246890,46247682,+
ENSG00000239415.1,AP001469.3,lncRNA,chr21,46251549,46254133,-
ENSG00000223692.1,DIP2A-IT1,lncRNA,chr21,46462471,46469306,+
ENSG00000279973.2,CU104787.1,lncRNA,chr22,11066418,11068174,+
ENSG00000280341.1,AP000542.3,lncRNA,chr22,15282557,15288670,-
ENSG00000279442.1,AP000542.2,lncRNA,chr22,15298378,15304556,-
ENSG00000233408.1,AP000534.1,lncRNA,chr22,15557577,15560694,-
ENSG00000230471.1,AP000532.2,lncRNA,chr22,15600908,15604882,-
ENSG00000236666.1,POTEH-AS1,lncRNA,chr22,15699361,15703403,-
ENSG00000225255.6,PSLNR,lncRNA,chr22,15746630,15778297,+
ENSG00000206195.11,DUXAP8,lncRNA,chr22,15784959,15829984,+
ENSG00000272872.1,AP000525.1,lncRNA,chr22,15823197,15823890,+
ENSG00000233866.1,AC145543.1,lncRNA,chr22,15914721,15915800,-
ENSG00000273362.1,AP000547.2,lncRNA,chr22,16521059,16527237,+
ENSG00000287285.1,AP000547.4,lncRNA,chr22,16592895,16600110,+
ENSG00000283633.1,AP000547.3,lncRNA,chr22,16601911,16615111,+
ENSG00000267338.1,AP000365.1,lncRNA,chr22,16616170,16617114,+
ENSG00000189295.13,ANKRD62P1-PARP4P3,lncRNA,chr22,16654066,16675540,-
ENSG00000273244.1,AC005301.1,lncRNA,chr22,16676016,16694648,-
ENSG00000288024.1,AC005301.2,lncRNA,chr22,16725072,16747761,+
ENSG00000235343.2,LINC01665,lncRNA,chr22,16746628,16748645,-
ENSG00000237689.1,AC007064.2,lncRNA,chr22,16869478,16871126,+
ENSG00000273203.1,AC006946.2,lncRNA,chr22,17067821,17070675,+
ENSG00000273442.1,AC006946.3,lncRNA,chr22,17080701,17081456,+
ENSG00000235478.5,LINC01664,lncRNA,chr22,17121560,17132104,+
ENSG00000185837.3,HDHD5-AS1,lncRNA,chr22,17159384,17165445,+
ENSG00000241832.1,CECR3,lncRNA,chr22,17256859,17266733,-
ENSG00000286195.1,AC007666.2,lncRNA,chr22,17521514,17570078,-
ENSG00000236754.5,AC007666.1,lncRNA,chr22,17580157,17589192,-
ENSG00000269220.1,LINC00528,lncRNA,chr22,17777322,17779481,+
